127.0.0.1 - hoang [16/Dec/2023:00:15:00 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:15:00 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:15:00 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:15:00 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:15:00 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:15:00 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:15:00 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:15:00 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:15:00 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:15:00 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:15:00 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - hoang [16/Dec/2023:00:15:00 +0700] "GET /manager/text/list HTTP/1.1" 200 1566
127.0.0.1 - hoang [16/Dec/2023:00:15:00 +0700] "GET /manager/text/list HTTP/1.1" 200 1566
127.0.0.1 - hoang [16/Dec/2023:00:15:01 +0700] "GET /manager/text/undeploy?path=/PE_PRJ301 HTTP/1.1" 200 69
127.0.0.1 - hoang [16/Dec/2023:00:15:01 +0700] "GET /manager/text/deploy?config=file%3A%2FC%3A%2FUsers%2FADMIN%2FAppData%2FLocal%2FTemp%2Fcontext9197247945698947478.xml&path=/PE_PRJ301 HTTP/1.1" 200 67
127.0.0.1 - hoang [16/Dec/2023:00:15:01 +0700] "GET /manager/text/start?path=/PE_PRJ301 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:15:01 +0700] "GET /PE_PRJ301 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:15:01 +0700] "GET /PE_PRJ301/ HTTP/1.1" 200 500
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:15:04 +0700] "POST /PE_PRJ301/MainController HTTP/1.1" 200 519
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:15:05 +0700] "GET /PE_PRJ301/MainController?search=&action=Search HTTP/1.1" 200 2096
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:16:04 +0700] "POST /PE_PRJ301/MainController HTTP/1.1" 200 538
127.0.0.1 - - [16/Dec/2023:00:16:41 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:16:41 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:16:41 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:16:41 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:16:41 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:16:41 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - hoang [16/Dec/2023:00:16:41 +0700] "GET /manager/text/list HTTP/1.1" 200 1566
127.0.0.1 - hoang [16/Dec/2023:00:16:41 +0700] "GET /manager/text/reload?path=/PE_PRJ301 HTTP/1.1" 200 67
127.0.0.1 - - [16/Dec/2023:00:16:41 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:16:41 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:16:47 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:16:47 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:16:47 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:16:47 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:16:47 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:16:47 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:16:47 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:16:47 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - hoang [16/Dec/2023:00:16:47 +0700] "GET /manager/text/list HTTP/1.1" 200 1566
127.0.0.1 - hoang [16/Dec/2023:00:16:47 +0700] "GET /manager/text/list HTTP/1.1" 200 1566
127.0.0.1 - hoang [16/Dec/2023:00:16:47 +0700] "GET /manager/text/undeploy?path=/PE_PRJ301 HTTP/1.1" 200 69
127.0.0.1 - hoang [16/Dec/2023:00:16:48 +0700] "GET /manager/text/deploy?config=file%3A%2FC%3A%2FUsers%2FADMIN%2FAppData%2FLocal%2FTemp%2Fcontext8695064998519676045.xml&path=/PE_PRJ301 HTTP/1.1" 200 67
127.0.0.1 - hoang [16/Dec/2023:00:16:48 +0700] "GET /manager/text/start?path=/PE_PRJ301 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:16:48 +0700] "GET /PE_PRJ301 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:16:48 +0700] "GET /PE_PRJ301/ HTTP/1.1" 200 500
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:16:52 +0700] "POST /PE_PRJ301/MainController HTTP/1.1" 200 519
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:16:52 +0700] "GET /PE_PRJ301/MainController?search=&action=Search HTTP/1.1" 200 2096
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:16:53 +0700] "POST /PE_PRJ301/MainController HTTP/1.1" 200 538
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:16:54 +0700] "GET /PE_PRJ301/MainController?search=&action=Search HTTP/1.1" 200 2096
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:16:56 +0700] "POST /PE_PRJ301/MainController HTTP/1.1" 200 538
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:16:57 +0700] "GET /PE_PRJ301/MainController?search=&action=Search HTTP/1.1" 200 2096
127.0.0.1 - - [16/Dec/2023:00:17:35 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:17:35 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:17:35 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:17:35 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:17:35 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:17:35 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - hoang [16/Dec/2023:00:17:35 +0700] "GET /manager/text/list HTTP/1.1" 200 1566
127.0.0.1 - hoang [16/Dec/2023:00:17:35 +0700] "GET /manager/text/reload?path=/PE_PRJ301 HTTP/1.1" 200 67
127.0.0.1 - - [16/Dec/2023:00:17:35 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:17:35 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:17:37 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:17:37 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:17:37 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:17:37 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:17:37 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:17:37 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:17:37 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:17:37 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - hoang [16/Dec/2023:00:17:37 +0700] "GET /manager/text/list HTTP/1.1" 200 1566
127.0.0.1 - hoang [16/Dec/2023:00:17:37 +0700] "GET /manager/text/list HTTP/1.1" 200 1566
127.0.0.1 - hoang [16/Dec/2023:00:17:38 +0700] "GET /manager/text/undeploy?path=/PE_PRJ301 HTTP/1.1" 200 69
127.0.0.1 - hoang [16/Dec/2023:00:17:38 +0700] "GET /manager/text/deploy?config=file%3A%2FC%3A%2FUsers%2FADMIN%2FAppData%2FLocal%2FTemp%2Fcontext7471806255609410949.xml&path=/PE_PRJ301 HTTP/1.1" 200 67
127.0.0.1 - hoang [16/Dec/2023:00:17:38 +0700] "GET /manager/text/start?path=/PE_PRJ301 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:17:38 +0700] "GET /PE_PRJ301 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:17:38 +0700] "GET /PE_PRJ301/ HTTP/1.1" 200 500
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:17:42 +0700] "POST /PE_PRJ301/MainController HTTP/1.1" 200 519
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:17:42 +0700] "GET /PE_PRJ301/MainController?search=&action=Search HTTP/1.1" 200 2096
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:17:43 +0700] "POST /PE_PRJ301/MainController HTTP/1.1" 200 538
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:17:44 +0700] "GET /PE_PRJ301/MainController?search=&action=Search HTTP/1.1" 200 1538
127.0.0.1 - - [16/Dec/2023:00:49:23 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:49:23 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:49:23 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:49:23 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:49:23 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:49:23 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:00:49:23 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:00:49:23 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - hoang [16/Dec/2023:00:49:23 +0700] "GET /manager/text/list HTTP/1.1" 200 1566
127.0.0.1 - hoang [16/Dec/2023:00:49:23 +0700] "GET /manager/text/list HTTP/1.1" 200 1566
127.0.0.1 - hoang [16/Dec/2023:00:49:23 +0700] "GET /manager/text/reload?path=/PE_PRJ301_SPRING23de4 HTTP/1.1" 200 79
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:49:23 +0700] "GET /PE_PRJ301_SPRING23de4 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:49:23 +0700] "GET /PE_PRJ301_SPRING23de4/ HTTP/1.1" 200 679
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:49:24 +0700] "POST /PE_PRJ301_SPRING23de4/MainController HTTP/1.1" 200 2706
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:50:45 +0700] "POST /PE_PRJ301_SPRING23de4/MainController HTTP/1.1" 200 757
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:50:50 +0700] "GET /PE_PRJ301_SPRING23de4/MainController?action=viewCart HTTP/1.1" 200 1401
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:52:31 +0700] "GET /PE_PRJ301_SPRING23de4/shopping.jsp HTTP/1.1" 200 739
0:0:0:0:0:0:0:1 - - [16/Dec/2023:00:52:33 +0700] "POST /PE_PRJ301_SPRING23de4/MainController HTTP/1.1" 200 2766
127.0.0.1 - - [16/Dec/2023:19:19:57 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [16/Dec/2023:19:19:57 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [16/Dec/2023:19:19:57 +0700] "GET /manager/text/ HTTP/1.1" 401 2562
127.0.0.1 - hoang [16/Dec/2023:19:20:01 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:19:20:01 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:19:20:01 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:19:20:01 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:19:20:01 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:19:20:01 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:19:20:01 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - hoang [16/Dec/2023:19:20:01 +0700] "GET /manager/text/list HTTP/1.1" 200 1566
127.0.0.1 - hoang [16/Dec/2023:19:20:01 +0700] "GET /manager/text/list HTTP/1.1" 200 1566
127.0.0.1 - hoang [16/Dec/2023:19:20:02 +0700] "GET /manager/text/undeploy?path=/PE_PRJ301 HTTP/1.1" 200 69
127.0.0.1 - hoang [16/Dec/2023:19:20:02 +0700] "GET /manager/text/deploy?config=file%3A%2FC%3A%2FUsers%2FADMIN%2FAppData%2FLocal%2FTemp%2Fcontext3528755447317478630.xml&path=/PE_PRJ301 HTTP/1.1" 200 67
127.0.0.1 - hoang [16/Dec/2023:19:20:02 +0700] "GET /manager/text/start?path=/PE_PRJ301 HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [16/Dec/2023:19:20:07 +0700] "GET /PE_PRJ301 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Dec/2023:19:20:08 +0700] "GET /PE_PRJ301/ HTTP/1.1" 200 682
0:0:0:0:0:0:0:1 - - [16/Dec/2023:19:22:23 +0700] "GET /PE_PRJ301/MainController?action=list HTTP/1.1" 200 3792
127.0.0.1 - - [16/Dec/2023:22:35:36 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:22:35:36 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:22:35:36 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:22:35:36 +0700] "GET /manager/text/ HTTP/1.1" 200 39
127.0.0.1 - - [16/Dec/2023:22:35:36 +0700] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - hoang [16/Dec/2023:22:35:36 +0700] "GET /manager/text/ HTTP/1.1" 200 39
